ds,temp,humi,precipitation,rain,snowfall,weathercode,wind,press
2025-01-31,2.6958333353201547,91.0,0.0,0.0,0.0,2.5,11.262499968210856,1000.5583318074545
2025-02-01,2.3043478338614753,95.17391304347827,36.372653779410506,0.0782608713792718,0.0,28.043478260869566,13.443478252576744,994.8608690344769
2025-02-02,0.18636363914067094,81.95454545454545,0.022727273065935475,0.0,0.01590909097682346,18.318181818181817,11.581818168813532,991.0363630814986
2025-02-03,-0.9666666596507033,76.08333333333333,0.0,0.0,0.0,2.7916666666666665,7.845833321412404,992.1166610717773
2025-02-04,-1.6136363632977009,74.4090909090909,0.0,0.0,0.0,1.6818181818181819,4.62727273052389,999.6000033291904
2025-02-05,-1.5041666720062494,75.75,0.004166666728754838,0.0,0.002916666679084301,5.5,11.687500019868216,1008.1791661580404
2025-02-06,-1.6750000019868214,79.58333333333333,0.0,0.0,0.0,3.0,6.724999984105428,1014.3750101725259
2025-02-07,-2.564945649517619,80.76358695652173,0.0,0.0,0.0,3.0,6.256793467894845,1014.4377816241719
2025-02-08,-3.454891297048417,81.94384057971014,0.0,0.0,0.0,3.0,5.788586951684261,1014.5005530758178
2025-02-09,-4.344836944579214,83.12409420289855,0.0,0.0,0.0,3.0,5.320380435473677,1014.5633245274639
2025-02-10,-5.234782592110012,84.30434782608695,0.0,0.0,0.0,3.0,4.852173919263094,1014.6260959791099
2025-02-11,-6.333333333333333,79.5,0.0,0.0,0.0,3.0,5.599999984105428,1015.9499969482422
2025-02-12,-6.837500075499217,80.20833333333333,0.0,0.0,0.0,3.0,7.312499970197678,1009.5083363850912
2025-02-13,-7.258333305517833,77.95833333333333,0.0,0.0,0.0,3.0,6.049999972184499,998.8708343505859
2025-02-14,-6.773913072503132,80.30434782608695,0.02173913075872089,0.0,0.015217391369135483,17.608695652173914,5.817391328189684,989.6130424167799
2025-02-15,-8.616666674613953,75.5,23.844907287173545,0.0,0.005833333358168602,8.416666666666666,10.033333321412405,987.3291727701823
2025-02-16,-10.579166611035665,76.66666666666667,0.020833333643774186,0.0,0.014583333395421505,17.083333333333332,9.76666663090388,987.0458348592123
2025-02-17,-12.212499936421713,74.70833333333333,0.0,0.0,0.0,1.9583333333333333,10.758333345254263,992.9833348592123
2025-02-18,-10.46666669845581,78.76190476190476,0.038095238662901376,0.0,0.026666666780199324,15.666666666666666,6.961904752822149,995.2142915271577
2025-02-19,-7.0666667222976685,81.04166666666667,0.020833333643774186,0.0,0.014583333395421505,16.5,5.945833335320155,996.216667175293
2025-02-20,-8.81250007947286,77.125,0.0,0.0,0.0,2.9583333333333335,6.070833375056584,1006.8125
2025-02-21,-6.345800773214494,77.0,0.0,0.0,0.0,2.347826086956522,7.24347824635713,1013.7173913043479
2025-02-22,-7.149999996026357,76.04166666666667,0.0,0.0,0.0,1.6666666666666667,6.804166674613953,1012.0374984741211
2025-02-23,-9.595652144888174,78.52173913043478,0.0,0.0,0.0,0.0,4.778260852979577,1009.4478229025136
2025-02-24,-9.745833297570547,70.29166666666667,0.0,0.0,0.0,0.0,7.2125000556310015,1004.9541702270508
