ds,temp,humi,precipitation,rain,snowfall,weathercode,wind,press
2019-05-06,8.336363629861312,62.77272727272727,0.03181818263097243,0.03181818263097243,0.0,10.545454545454545,12.727272857319225,1006.5136413574218
2019-05-07,8.741666605075201,65.25,0.0,0.0,0.0,1.7083333333333333,7.916666656732559,1003.1458358764648
2019-05-08,11.675000111262003,57.916666666666664,0.0,0.0,0.0,1.125,6.070833342770736,997.3708343505859
2019-05-09,11.552083373069763,62.041666666666664,0.008333333457509676,0.008333333457509676,0.0,2.7083333333333335,8.46250000099341,997.4208374023438
2019-05-10,12.817391291908596,55.95652173913044,0.0,0.0,0.0,0.21739130434782608,8.139130343561588,1006.4565217391304
2019-05-11,11.06041677792867,67.54166666666667,0.016666667225460213,0.016666667225460213,0.0,5.875,8.600000073512396,1011.0583292643229
2019-05-12,10.016666750113169,64.29166666666667,0.0,0.0,0.0,2.2083333333333335,7.837499976158142,1016.4166615804038
2019-05-13,9.882608724677045,74.65217391304348,40.11700584292448,0.0,0.0,1.3478260869565217,8.104347799135292,1013.6434777301291
2019-05-14,11.291304256605065,70.8695652173913,0.013043478779170826,0.013043478779170826,0.0,3.5652173913043477,8.01739123593206,1009.6343697877732
2019-05-15,12.237500031789144,84.66666666666667,0.0,0.0,0.0,1.5416666666666667,6.462499976158142,1010.1125005086263
2019-05-16,12.356521647909414,87.26086956521739,0.0,0.0,0.0,2.3043478260869565,9.513043424357539,1008.5913059400475
2019-05-17,15.179166714350382,79.875,0.0,0.0,0.0,1.375,10.274999916553497,1009.3708318074545
2019-05-18,15.412500063578287,79.41666666666667,0.0,0.0,0.0,1.5416666666666667,8.508333305517832,1011.3249944051108
2019-05-19,15.200000081743513,83.38095238095238,0.0,0.0,0.0,2.4285714285714284,11.542857147398449,1009.8809552873884
2019-05-20,12.56666668256124,93.83333333333333,0.3833333297322193,0.3833333297322193,0.0,27.833333333333332,15.050000190734863,994.5499928792319
2019-05-21,12.600000063578287,79.08333333333333,22.634282491193446,0.0,0.0,1.125,6.4958334031204386,991.9874979654948
2019-05-22,13.070833285649618,74.16666666666667,0.0,0.0,0.0,1.0833333333333333,5.641666689266761,994.1124979654948
2019-05-23,13.379166722297668,79.375,27.737825088626952,0.0,0.0,1.375,5.472916687528293,1000.3583297729492
2019-05-24,14.924999992052713,72.0,0.008333333457509676,0.008333333457509676,0.0,4.083333333333333,6.604166654249032,1004.3291676839193
2019-05-25,16.87499984105428,73.45833333333333,0.0,0.0,0.0,1.4583333333333333,6.454166650772095,1003.7750040690104
2019-05-26,17.44347833550495,71.08695652173913,0.0,0.0,0.0,0.5652173913043478,7.378260824991309,1005.0304353133491
2019-05-27,16.605263258281507,70.84210526315789,0.14736841619014737,0.14736841619014737,0.0,11.105263157894736,12.200000110425448,1002.5684204101562
2019-05-28,12.961110962761772,76.55555555555556,0.3888888905445735,0.3888888905445735,0.0,30.77777777777778,17.03333356645372,995.0555623372396
2019-05-29,13.3863637230613,73.0909090909091,0.03181818263097243,0.03181818263097243,0.0,8.727272727272727,11.100000034679066,995.9636341441761
2019-05-30,15.349999944368998,71.875,0.0,0.0,0.0,2.0833333333333335,6.3958333532015486,999.5041732788086
2019-05-31,13.304166754086813,83.75,0.15833333196739355,0.15833333196739355,0.0,13.416666666666666,8.866666704416275,997.8958358764648
2019-06-01,13.418749888737997,82.04166666666667,0.0,0.0,0.0,1.6666666666666667,7.381249974171321,999.7125040690104
2019-06-02,14.56086950716765,80.08695652173913,0.0,0.0,0.0,1.3478260869565217,8.160869567290597,1002.2347836701766
2019-06-03,15.008333285649618,85.875,0.0,0.0,0.0,2.0833333333333335,6.754166662693024,1001.1250025431315
2019-06-04,16.460869581803035,86.1304347826087,0.11304347832565723,0.11304347832565723,0.0,13.08695652173913,9.404347767000614,1003.721746030061
